fecha,high,low,url_origen
2025-09-06,19,10,https://www.accuweather.com/es/co/bogota/107487/september-weather/107487?year=2025
2025-09-07,18,10,https://www.accuweather.com/es/co/bogota/107487/september-weather/107487?year=2025
2025-09-08,19,9,https://www.accuweather.com/es/co/bogota/107487/september-weather/107487?year=2025
2025-09-09,18,9,https://www.accuweather.com/es/co/bogota/107487/september-weather/107487?year=2025
2025-09-10,18,9,https://www.accuweather.com/es/co/bogota/107487/september-weather/107487?year=2025
2025-09-11,19,11,https://www.accuweather.com/es/co/bogota/107487/september-weather/107487?year=2025
2025-09-12,20,8,https://www.accuweather.com/es/co/bogota/107487/september-weather/107487?year=2025
2025-09-13,19,8,https://www.accuweather.com/es/co/bogota/107487/september-weather/107487?year=2025
2025-09-14,18,6,https://www.accuweather.com/es/co/bogota/107487/september-weather/107487?year=2025
2025-09-15,18,11,https://www.accuweather.com/es/co/bogota/107487/september-weather/107487?year=2025
2025-09-16,19,8,https://www.accuweather.com/es/co/bogota/107487/september-weather/107487?year=2025
2025-09-17,20,6,https://www.accuweather.com/es/co/bogota/107487/september-weather/107487?year=2025
2025-09-18,18,11,https://www.accuweather.com/es/co/bogota/107487/september-weather/107487?year=2025
2025-09-19,20,11,https://www.accuweather.com/es/co/bogota/107487/september-weather/107487?year=2025
2025-09-20,19,10,https://www.accuweather.com/es/co/bogota/107487/september-weather/107487?year=2025
2025-09-21,22,9,https://www.accuweather.com/es/co/bogota/107487/september-weather/107487?year=2025
2025-09-22,22,5,https://www.accuweather.com/es/co/bogota/107487/september-weather/107487?year=2025
2025-09-23,19,9,https://www.accuweather.com/es/co/bogota/107487/september-weather/107487?year=2025
2025-09-24,20,11,https://www.accuweather.com/es/co/bogota/107487/september-weather/107487?year=2025
2025-09-25,20,9,https://www.accuweather.com/es/co/bogota/107487/september-weather/107487?year=2025
2025-09-26,19,7,https://www.accuweather.com/es/co/bogota/107487/september-weather/107487?year=2025
2025-09-27,19,11,https://www.accuweather.com/es/co/bogota/107487/september-weather/107487?year=2025
2025-09-28,19,7,https://www.accuweather.com/es/co/bogota/107487/september-weather/107487?year=2025
2025-09-29,18,10,https://www.accuweather.com/es/co/bogota/107487/september-weather/107487?year=2025
2025-09-30,18,11,https://www.accuweather.com/es/co/bogota/107487/september-weather/107487?year=2025
2025-10-01,18,10,https://www.accuweather.com/es/co/bogota/107487/october-weather/107487?year=2025
2025-10-02,20,10,https://www.accuweather.com/es/co/bogota/107487/october-weather/107487?year=2025
2025-10-03,19,9,https://www.accuweather.com/es/co/bogota/107487/october-weather/107487?year=2025
2025-10-04,20,7,https://www.accuweather.com/es/co/bogota/107487/october-weather/107487?year=2025
2025-10-05,19,10,https://www.accuweather.com/es/co/bogota/107487/october-weather/107487?year=2025
2025-10-06,19,6,https://www.accuweather.com/es/co/bogota/107487/october-weather/107487?year=2025
2025-10-07,18,9,https://www.accuweather.com/es/co/bogota/107487/october-weather/107487?year=2025
2025-10-08,19,9,https://www.accuweather.com/es/co/bogota/107487/october-weather/107487?year=2025
2025-10-09,19,8,https://www.accuweather.com/es/co/bogota/107487/october-weather/107487?year=2025
2025-10-10,19,11,https://www.accuweather.com/es/co/bogota/107487/october-weather/107487?year=2025
2025-10-11,18,11,https://www.accuweather.com/es/co/bogota/107487/october-weather/107487?year=2025
2025-10-12,18,11,https://www.accuweather.com/es/co/bogota/107487/october-weather/107487?year=2025
2025-10-13,20,11,https://www.accuweather.com/es/co/bogota/107487/october-weather/107487?year=2025
2025-10-14,17,9,https://www.accuweather.com/es/co/bogota/107487/october-weather/107487?year=2025
2025-10-15,19,6,https://www.accuweather.com/es/co/bogota/107487/october-weather/107487?year=2025
2025-10-16,19,10,https://www.accuweather.com/es/co/bogota/107487/october-weather/107487?year=2025
2025-10-17,20,9,https://www.accuweather.com/es/co/bogota/107487/october-weather/107487?year=2025
2025-10-18,19,9,https://www.accuweather.com/es/co/bogota/107487/october-weather/107487?year=2025
2025-10-19,18,7,https://www.accuweather.com/es/co/bogota/107487/october-weather/107487?year=2025
2025-10-20,18,9,https://www.accuweather.com/es/co/bogota/107487/october-weather/107487?year=2025
2025-10-21,19,8,https://www.accuweather.com/es/co/bogota/107487/october-weather/107487?year=2025
2025-10-22,21,11,https://www.accuweather.com/es/co/bogota/107487/october-weather/107487?year=2025
2025-10-23,20,8,https://www.accuweather.com/es/co/bogota/107487/october-weather/107487?year=2025
2025-10-24,19,11,https://www.accuweather.com/es/co/bogota/107487/october-weather/107487?year=2025
2025-10-25,19,11,https://www.accuweather.com/es/co/bogota/107487/october-weather/107487?year=2025
2025-10-26,20,12,https://www.accuweather.com/es/co/bogota/107487/october-weather/107487?year=2025
2025-10-27,20,10,https://www.accuweather.com/es/co/bogota/107487/october-weather/107487?year=2025
2025-10-28,19,10,https://www.accuweather.com/es/co/bogota/107487/october-weather/107487?year=2025
2025-10-29,19,8,https://www.accuweather.com/es/co/bogota/107487/october-weather/107487?year=2025
2025-10-30,21,8,https://www.accuweather.com/es/co/bogota/107487/october-weather/107487?year=2025
2025-10-31,18,10,https://www.accuweather.com/es/co/bogota/107487/october-weather/107487?year=2025
2025-11-01,20,8,https://www.accuweather.com/es/co/bogota/107487/november-weather/107487?year=2025
2025-11-02,21,11,https://www.accuweather.com/es/co/bogota/107487/november-weather/107487?year=2025
2025-11-03,21,9,https://www.accuweather.com/es/co/bogota/107487/november-weather/107487?year=2025
2025-11-04,20,11,https://www.accuweather.com/es/co/bogota/107487/november-weather/107487?year=2025
2025-11-05,19,9,https://www.accuweather.com/es/co/bogota/107487/november-weather/107487?year=2025
2025-11-06,19,10,https://www.accuweather.com/es/co/bogota/107487/november-weather/107487?year=2025
2025-11-07,21,7,https://www.accuweather.com/es/co/bogota/107487/november-weather/107487?year=2025
2025-11-08,21,6,https://www.accuweather.com/es/co/bogota/107487/november-weather/107487?year=2025
2025-11-09,20,10,https://www.accuweather.com/es/co/bogota/107487/november-weather/107487?year=2025
2025-11-10,19,11,https://www.accuweather.com/es/co/bogota/107487/november-weather/107487?year=2025
2025-11-11,21,8,https://www.accuweather.com/es/co/bogota/107487/november-weather/107487?year=2025
2025-11-12,20,8,https://www.accuweather.com/es/co/bogota/107487/november-weather/107487?year=2025
2025-11-13,17,11,https://www.accuweather.com/es/co/bogota/107487/november-weather/107487?year=2025
2025-11-14,18,12,https://www.accuweather.com/es/co/bogota/107487/november-weather/107487?year=2025
2025-11-15,18,12,https://www.accuweather.com/es/co/bogota/107487/november-weather/107487?year=2025
2025-11-16,19,11,https://www.accuweather.com/es/co/bogota/107487/november-weather/107487?year=2025
2025-11-17,21,11,https://www.accuweather.com/es/co/bogota/107487/november-weather/107487?year=2025
2025-11-18,21,10,https://www.accuweather.com/es/co/bogota/107487/november-weather/107487?year=2025
2025-11-19,20,9,https://www.accuweather.com/es/co/bogota/107487/november-weather/107487?year=2025
2025-11-20,19,9,https://www.accuweather.com/es/co/bogota/107487/november-weather/107487?year=2025
2025-11-21,20,8,https://www.accuweather.com/es/co/bogota/107487/november-weather/107487?year=2025
2025-11-22,21,9,https://www.accuweather.com/es/co/bogota/107487/november-weather/107487?year=2025
2025-11-23,21,10,https://www.accuweather.com/es/co/bogota/107487/november-weather/107487?year=2025
2025-11-24,19,12,https://www.accuweather.com/es/co/bogota/107487/november-weather/107487?year=2025
2025-11-25,20,12,https://www.accuweather.com/es/co/bogota/107487/november-weather/107487?year=2025
2025-11-26,19,11,https://www.accuweather.com/es/co/bogota/107487/november-weather/107487?year=2025
2025-11-27,20,10,https://www.accuweather.com/es/co/bogota/107487/november-weather/107487?year=2025
2025-11-28,18,10,https://www.accuweather.com/es/co/bogota/107487/november-weather/107487?year=2025
2025-11-29,20,8,https://www.accuweather.com/es/co/bogota/107487/november-weather/107487?year=2025
2025-11-30,19,9,https://www.accuweather.com/es/co/bogota/107487/november-weather/107487?year=2025
2025-12-01,18,11,https://www.accuweather.com/es/co/bogota/107487/december-weather/107487?year=2025
2025-12-02,19,10,https://www.accuweather.com/es/co/bogota/107487/december-weather/107487?year=2025
2025-12-03,19,11,https://www.accuweather.com/es/co/bogota/107487/december-weather/107487?year=2025
2025-12-04,19,9,https://www.accuweather.com/es/co/bogota/107487/december-weather/107487?year=2025
2025-12-05,18,10,https://www.accuweather.com/es/co/bogota/107487/december-weather/107487?year=2025
2025-12-06,20,9,https://www.accuweather.com/es/co/bogota/107487/december-weather/107487?year=2025
2025-12-07,19,9,https://www.accuweather.com/es/co/bogota/107487/december-weather/107487?year=2025
2025-12-08,20,7,https://www.accuweather.com/es/co/bogota/107487/december-weather/107487?year=2025
2025-12-09,19,7,https://www.accuweather.com/es/co/bogota/107487/december-weather/107487?year=2025
2025-12-10,18,9,https://www.accuweather.com/es/co/bogota/107487/december-weather/107487?year=2025
2025-12-11,20,9,https://www.accuweather.com/es/co/bogota/107487/december-weather/107487?year=2025
2025-12-12,20,9,https://www.accuweather.com/es/co/bogota/107487/december-weather/107487?year=2025
2025-12-13,21,5,https://www.accuweather.com/es/co/bogota/107487/december-weather/107487?year=2025
2025-12-14,22,4,https://www.accuweather.com/es/co/bogota/107487/december-weather/107487?year=2025
2025-12-15,21,5,https://www.accuweather.com/es/co/bogota/107487/december-weather/107487?year=2025
2025-12-16,20,10,https://www.accuweather.com/es/co/bogota/107487/december-weather/107487?year=2025
2025-12-17,20,9,https://www.accuweather.com/es/co/bogota/107487/december-weather/107487?year=2025
2025-12-18,20,10,https://www.accuweather.com/es/co/bogota/107487/december-weather/107487?year=2025
2025-12-19,21,9,https://www.accuweather.com/es/co/bogota/107487/december-weather/107487?year=2025
2025-12-20,19,9,https://www.accuweather.com/es/co/bogota/107487/december-weather/107487?year=2025
2025-12-21,21,10,https://www.accuweather.com/es/co/bogota/107487/december-weather/107487?year=2025
2025-12-22,19,10,https://www.accuweather.com/es/co/bogota/107487/december-weather/107487?year=2025
2025-12-23,20,11,https://www.accuweather.com/es/co/bogota/107487/december-weather/107487?year=2025
2025-12-24,20,12,https://www.accuweather.com/es/co/bogota/107487/december-weather/107487?year=2025
2025-12-25,20,9,https://www.accuweather.com/es/co/bogota/107487/december-weather/107487?year=2025
2025-12-26,19,6,https://www.accuweather.com/es/co/bogota/107487/december-weather/107487?year=2025
2025-12-27,20,8,https://www.accuweather.com/es/co/bogota/107487/december-weather/107487?year=2025
2025-12-28,20,6,https://www.accuweather.com/es/co/bogota/107487/december-weather/107487?year=2025
2025-12-29,20,5,https://www.accuweather.com/es/co/bogota/107487/december-weather/107487?year=2025
2025-12-30,18,10,https://www.accuweather.com/es/co/bogota/107487/december-weather/107487?year=2025
2025-12-31,19,9,https://www.accuweather.com/es/co/bogota/107487/december-weather/107487?year=2025
NA,18,8,https://www.accuweather.com/es/co/bogota/107487/february-weather/107487?year=2024
